#SampleID	Metaphlan2_Analysis
k__Viruses	99.64065
k__Bacteria	0.2889
k__Archaea	0.07045
k__Viruses|p__Viruses_noname	99.64065
k__Bacteria|p__Firmicutes	0.26035
k__Archaea|p__Euryarchaeota	0.07045
k__Bacteria|p__Bacteroidetes	0.01979
k__Bacteria|p__Actinobacteria	0.00645
k__Bacteria|p__Fibrobacteres	0.00184
k__Bacteria|p__Proteobacteria	0.00024
k__Bacteria|p__Spirochaetes	0.00023
k__Viruses|p__Viruses_noname|c__Viruses_noname	99.64065
k__Bacteria|p__Firmicutes|c__Clostridia	0.25573
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.07045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.01979
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00645
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00463
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0.00184
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00024
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00023
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	99.5625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.25573
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.07815
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.07045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.01979
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00645
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00463
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	0.00184
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.00024
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00023
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	87.05011
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae	12.50326
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.13815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.11758
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae	0.07815
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.07045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.01979
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.00645
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae	0.00463
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae	0.0045
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00401
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	0.00184
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.00062
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.00024
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.00023
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname	62.565
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Sobemovirus	24.48511
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Alfamovirus	12.50326
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0.13815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0.11758
