#SampleID	Metaphlan2_Analysis
k__Viruses	99.48072
k__Archaea	0.27158
k__Bacteria	0.24771
k__Viruses|p__Viruses_noname	99.48072
k__Archaea|p__Euryarchaeota	0.27158
k__Bacteria|p__Firmicutes	0.2404
k__Bacteria|p__Bacteroidetes	0.0037
k__Bacteria|p__Actinobacteria	0.00158
k__Bacteria|p__Spirochaetes	0.00096
k__Bacteria|p__Fibrobacteres	0.00087
k__Bacteria|p__Proteobacteria	0.00019
k__Viruses|p__Viruses_noname|c__Viruses_noname	99.48072
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.27158
k__Bacteria|p__Firmicutes|c__Clostridia	0.2404
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.0037
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00158
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00096
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0.00087
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00019
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	99.29284
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.27158
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.2404
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.18788
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.0037
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00158
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00096
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	0.00087
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00019
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	81.77459
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae	17.50483
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.27158
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae	0.18788
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.13582
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.10458
