#SampleID	Metaphlan2_Analysis
k__Viruses	99.72403
k__Bacteria	0.23592
k__Archaea	0.04005
k__Viruses|p__Viruses_noname	99.72403
k__Bacteria|p__Firmicutes	0.2219
k__Archaea|p__Euryarchaeota	0.04005
k__Bacteria|p__Actinobacteria	0.00843
k__Bacteria|p__Bacteroidetes	0.00338
k__Bacteria|p__Proteobacteria	0.00161
k__Bacteria|p__Fibrobacteres	0.00052
k__Bacteria|p__Spirochaetes	8e-05
k__Viruses|p__Viruses_noname|c__Viruses_noname	99.72403
k__Bacteria|p__Firmicutes|c__Clostridia	0.2209
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.04005
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00843
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.00338
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.00085
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00076
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0.00052
k__Bacteria|p__Spirochaetes|c__Spirochaetia	8e-05
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	99.45486
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.26916
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.2209
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.04005
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00843
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.00338
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.00085
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	0.00052
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.00046
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.0003
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	8e-05
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	86.10095
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae	13.3386
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae	0.26916
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.1122
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.1087
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.04005
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae	0.01412
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.00843
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.00338
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Luteoviridae	0.00119
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00099
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0.00085
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	0.00052
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.00046
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.0003
