#SampleID	Metaphlan2_Analysis
k__Viruses	99.69383
k__Bacteria	0.25935
k__Archaea	0.04682
k__Viruses|p__Viruses_noname	99.69383
k__Bacteria|p__Firmicutes	0.22897
k__Archaea|p__Euryarchaeota	0.04682
k__Bacteria|p__Actinobacteria	0.01871
k__Bacteria|p__Fibrobacteres	0.00544
k__Bacteria|p__Bacteroidetes	0.00431
k__Bacteria|p__Proteobacteria	0.00168
k__Bacteria|p__Spirochaetes	0.00025
k__Viruses|p__Viruses_noname|c__Viruses_noname	99.69383
k__Bacteria|p__Firmicutes|c__Clostridia	0.22338
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.04682
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.01871
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00559
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0.00544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.00431
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00123
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.00028
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.00017
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	99.61816
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.22338
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.07492
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.04682
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.01871
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00559
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales	0.00544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.00431
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00123
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales	0.00076
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.00028
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.00017
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname	85.95982
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae	13.65417
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.13479
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.08859
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae	0.07492
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	0.04682
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.01871
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00559
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae	0.00544
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.00431
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae	0.00416
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.00123
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae	0.00076
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.00028
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae	0.00025
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	0.00017
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Viruses_noname	66.26705
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Viruses_noname|g__Sobemovirus	19.69277
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Bromoviridae|g__Alfamovirus	13.65417
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	0.13464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	0.08838
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus	0.07492
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter	0.04682
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Olsenella	0.01329
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter	0.00544
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	0.00542
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Megasphaera	0.0051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.00431
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Partitiviridae|g__Betacryptovirus	0.00416
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0.00123
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Picornavirales|f__Secoviridae|g__Nepovirus	0.00076
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella	0.00043
