#SampleID	Metaphlan2_Analysis
k__Viruses	99.0647
k__Archaea	0.72174
k__Bacteria	0.21282
k__Eukaryota	0.00074
k__Viruses|p__Viruses_noname	99.0647
k__Archaea|p__Euryarchaeota	0.72174
k__Bacteria|p__Firmicutes	0.19264
k__Bacteria|p__Bacteroidetes	0.01403
k__Bacteria|p__Proteobacteria	0.00375
k__Bacteria|p__Actinobacteria	0.00113
k__Bacteria|p__Spirochaetes	0.00101
k__Eukaryota|p__Ascomycota	0.00074
k__Bacteria|p__Fibrobacteres	0.00027
k__Viruses|p__Viruses_noname|c__Viruses_noname	99.0647
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.72174
k__Bacteria|p__Firmicutes|c__Clostridia	0.1919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.01403
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0034
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.00113
k__Bacteria|p__Spirochaetes|c__Spirochaetia	0.00101
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00074
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00074
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.00035
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria	0.00027
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	98.9197
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.72174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.1919
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.01403
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.0034
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00113
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales	0.00101
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00074
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00074
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.00035
