#SampleID	Metaphlan2_Analysis
k__Bacteria	70.79499
k__Viruses	29.20501
k__Bacteria|p__Firmicutes	51.75456
k__Viruses|p__Viruses_noname	29.20501
k__Bacteria|p__Actinobacteria	18.28399
k__Bacteria|p__Tenericutes	0.71748
k__Bacteria|p__Bacteroidetes	0.03895
k__Bacteria|p__Firmicutes|c__Bacilli	51.69507
k__Viruses|p__Viruses_noname|c__Viruses_noname	29.20501
k__Bacteria|p__Actinobacteria|c__Actinobacteria	18.28399
k__Bacteria|p__Tenericutes|c__Mollicutes	0.71748
k__Bacteria|p__Firmicutes|c__Clostridia	0.0595
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	0.03895
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	51.69507
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname	29.20501
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	18.28399
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales	0.71748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.0595
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	0.03895
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	51.69507
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Papillomaviridae	29.20501
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	18.28399
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae	0.71748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis	0.0595
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.03895
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	51.69507
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Papillomaviridae|g__Alphapapillomavirus	29.20501
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Gardnerella	18.28399
k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae|g__Ureaplasma	0.71748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Finegoldia	0.0595
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.03895
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_iners	35.34432
